long.,lat.,age,rooms,b_rooms,population,households,median_income,house_value
-117.2,32.8,34,5.683840749,1.067915691,2.446135831,854,3.8542,200000
-117.2,32.79,16,5.428198433,1.028720627,1.947780679,383,5.0958,300000
-117.2,32.8,33,5.808126411,0.984198646,2.446952596,443,4.2417,294100
-117.21,32.8,34,5.729508197,0.909836066,2.180327869,244,3.7102,289600
-117.19,32.8,16,3.790935673,1.160818713,1.805555556,684,3.1304,166300
-117.2,32.8,36,4.771971496,1.267220903,1.923990499,842,2.3599,168400
-117.19,32.79,36,5.446043165,0.928057554,2.392086331,278,3.8571,235100
-117.19,32.79,35,4.780748663,1.010695187,2.077540107,374,3.3713,238400
-117.2,32.79,31,6.422932331,1.001879699,2.340225564,532,4.7788,276000
-117.2,32.79,29,4.930894309,0,2.658536585,246,4.5987,255600
-117.2,32.79,34,3.40990991,0.954954955,1.842342342,222,3.2312,192200
-117.19,32.78,34,6.378881988,1.031055901,2.576086957,644,4.4097,252000
-117.2,32.78,38,5.366935484,1.004032258,2.282258065,496,4.0057,241600
-117.19,32.77,30,4.181126332,0.97412481,4.847792998,657,3.765,238000
-117.19,32.77,16,4.877794337,0.998509687,1.94485842,671,4.1368,151000
-117.19,32.77,9,4.766917293,1.142857143,1.864661654,133,3.8571,143800
-117.19,32.77,14,4.26102503,1.182359952,1.960667461,839,2.4397,140600
-117.2,32.77,30,3.9,1.125,1.925,40,3.2679,137500
-117.2,32.77,31,4.225108225,1.019480519,2.025974026,462,2.8621,196900
-117.15,32.81,34,5.776595745,1.127659574,3.191489362,282,3.1458,178300
-117.15,32.8,41,5.455598456,1.007722008,4.131274131,259,2.3578,166700
-117.14,32.8,41,5.199570815,1.006437768,3.89055794,466,2.1157,156900
-117.14,32.8,33,6.194895592,1.009280742,2.914153132,431,3.9417,179800
-117.14,32.8,35,6.210784314,1.039215686,3.480392157,204,2.5368,169600
-117.14,32.79,35,6.470162749,1.05244123,2.835443038,553,4.7813,188600
-117.15,32.78,25,5.552816901,0.936619718,2.151408451,284,5.25,205100
-117.14,32.79,31,6.227848101,1.018987342,2.670886076,158,5.282,183000
-117.13,32.81,19,4.031775701,1.035514019,2.521495327,535,2.7652,177400
-117.14,32.81,34,5.945578231,1,2.721088435,294,4.4886,179100
-117.13,32.8,15,4.695906433,1.096491228,2.292397661,342,3.7237,108300
-117.13,32.8,33,6.137078652,1.024719101,2.838202247,445,4.5568,175300
-117.12,32.8,29,5.48467433,1.022988506,2.666666667,522,3.8719,174200
-117.13,32.81,26,4.815909091,1.009090909,2.731818182,440,3.2308,166500
-117.12,32.8,31,5.005797101,0.991304348,2.547826087,345,3.8125,166300
-117.13,32.8,35,6.082857143,1.091428571,2.982857143,350,3.9732,174900
-117.13,32.79,35,5.673151751,1.019455253,2.813229572,257,4.2098,174100
-117.13,32.79,35,5.341176471,0.952941176,2.737254902,255,3.6458,173800
-117.12,32.78,4,3.534942821,1.038119441,1.663278272,787,4.2621,124200
-117.15,32.77,16,3.613356766,1.108963093,1.48857645,569,2.9576,92200
-117.09,32.81,7,5.865384615,1.139423077,2.605769231,1040,5.5673,288200
-117.11,32.82,16,6.151468315,1.054095827,4.905718702,647,2.6607,175000
-117.11,32.82,17,5.691082803,1.050955414,4.270700637,314,2.875,112500
-117.11,32.81,15,7.053497942,1.010288066,4.738683128,486,2.5953,67500
-117.11,32.8,17,6.537815126,0.98487395,4.690756303,595,3.2197,67500
-117.09,32.8,15,4.06097561,0.926829268,1.506097561,164,2.15,131300
-117.11,32.84,16,7.245283019,0.988993711,3.176100629,636,6.04,243000
-117.11,32.82,16,4.908564815,1.032407407,2.049768519,864,4.375,166500
-117.1,32.83,16,6.55625,0.9625,2.91875,160,6.2047,248100
-117.1,32.83,16,6.028612303,1.064377682,2.603719599,699,4.3783,179500
-117.09,32.83,15,6.11225997,0.9394387,2.955686854,677,4.8419,264000
-117.08,32.82,16,7.837719298,1.035087719,3.377192982,228,7.1298,278600
-117.08,32.82,10,6.344362745,1.049019608,2.683823529,816,5.9734,271700
-117.08,32.83,7,7.383081897,1.267241379,2.395474138,1856,6.4335,260600
-117.04,32.83,8,6.46627566,1.020527859,2.278592375,341,6.0266,177400
-117.07,32.91,5,8.830039526,1.011857708,3.533596838,253,10.3354,477600
-117.04,32.9,6,8.095533499,1.024813896,3.903225806,806,9.2858,436100
-117.08,32.8,25,5.329136691,0.992805755,2.089928058,556,3.625,184500
-117.09,32.79,20,4.401209677,1.076612903,2.014112903,496,2.8631,169700
-117.09,32.8,36,6.008333333,1.019444444,2.541666667,360,4.7188,174100
-117.08,32.8,32,6.373493976,1.076305221,2.550200803,249,3.375,178100
-117.11,32.79,16,3.570041609,1.069348128,1.565880721,721,3.3849,96900
-117.11,32.79,16,3.647657841,1.054989817,2.048879837,491,3.5179,129300
-117.11,32.78,16,3.41160221,1.14640884,1.616022099,724,3.5562,73500
-117.11,32.78,16,4.212523719,0.971537002,1.764705882,527,3.6528,133200
-117.09,32.79,36,5.880769231,1.023076923,2.626923077,260,4.0982,171200
-117.09,32.79,36,5.644314869,1.005830904,2.510204082,343,3.8333,170000
-117.09,32.79,31,5.230569948,1.080310881,2.259067358,386,3.1964,177700
-117.09,32.78,28,4.34605598,1,2.076335878,393,2.9881,165300
-117.07,32.8,31,6.296296296,0.975308642,2.511111111,405,5.1488,181000
-117.07,32.8,36,5.761363636,0.991477273,2.329545455,352,3.9828,168900
-117.07,32.79,36,5.951827243,1.066445183,2.842192691,602,3.9745,170800
-117.07,32.8,23,6.564476886,0.99756691,2.661800487,411,5.1782,195100
-117.07,32.81,15,5.420054201,1.089430894,2.108401084,369,4.3594,224200
-117.06,32.81,17,7.122965642,0.994575045,3.063291139,553,6.7927,234700
-117.05,32.81,17,6.262458472,0.970099668,2.561461794,301,5.6402,228600
-117.05,32.8,17,5.034129693,1.051194539,1.873720137,293,3.7167,180400
-117.06,32.8,17,7.066037736,1.06918239,3.059748428,318,5.5,222000
-117.07,32.79,25,8.055016181,1.01618123,2.948220065,309,7.8336,277600
-117.07,32.78,26,5.940988836,0.993620415,2.417862839,627,4.7143,268300
-117.08,32.78,21,6.589164786,1.119638826,2.221218962,443,4.625,222800
-117.04,32.79,23,7.158045977,1.005747126,2.479885057,348,6.7196,306800
-117.04,32.8,25,7.154285714,0.985714286,3.048571429,350,5.7416,243400
-117.05,32.8,16,4.46,1.08,1.64,350,3.0035,94600
-117.05,32.8,25,7.529644269,0.988142292,3.418972332,253,6.4797,249000
-117.05,32.8,23,8.57253886,1.038860104,2.89119171,386,7.916,330600
-117.06,32.79,17,7.96214511,1.047318612,2.432176656,317,8.7604,331800
-117.06,32.79,21,8.286652079,1.076586433,2.726477024,457,9.6023,391300
-117.06,32.78,31,5.546875,0.973214286,2.102678571,448,4.8,220800
-117.02,32.8,27,6.334224599,0.989304813,2.478609626,374,4.1162,177200
-117.03,32.79,26,7.172862454,0.953531599,2.730483271,538,5.8683,220500
-117.03,32.8,19,5.499288762,1.102418208,2.210526316,703,4.3281,220000
-117.04,32.8,11,4.210280374,1.028037383,1.471962617,428,2.0337,146700
-117.01,32.8,17,4.846511628,0.976744186,3.023255814,215,3.1,84200
-117.01,32.8,17,3.614849188,1.11136891,1.863109049,431,2.6934,160200
-117.01,32.8,20,5.442655936,1.096579477,2.410462777,497,3.7159,168900
-117.01,32.79,33,6.046686747,0.998493976,2.807228916,664,4.3152,159300
-117.02,32.8,29,4.987854251,0.983805668,2.692307692,247,3.65,168900
-117.02,32.8,31,5.982222222,0.988888889,2.508888889,450,4.4583,170000
-117.01,32.81,26,7.186900958,1.030351438,2.980830671,626,5.516,185100
-117.02,32.81,27,6.09375,0.990625,2.96875,320,4.0656,164000
-117.02,32.81,26,6.550819672,0.986885246,2.86557377,305,5.4544,180900
-117.01,32.81,21,7.005,1.03,2.7,600,5.3441,193500
-117.02,32.81,14,5.423931624,1.023931624,2.48034188,585,3.7292,182200
-117.03,32.82,16,6.303571429,1.032142857,2.653571429,280,4.9744,209700
-117.04,32.81,12,6.889952153,0.971291866,3.303827751,418,6.5412,254200
-117.05,32.82,16,5.771754636,1.042796006,2.402282454,701,4.2312,197000
-117.05,32.59,26,5.627565982,1.011730205,3.88856305,341,4.2679,131900
-117.06,32.59,13,5.157894737,1.019736842,3.702631579,760,4.0616,148800
-117.05,32.58,22,5.663072776,1.075471698,4.180592992,371,4.1518,136900
-117.06,32.58,17,4.916967509,1.023465704,3.994584838,554,3.8529,147700
-117.06,32.58,13,4.91416309,1.012875536,2.519313305,699,3.4792,107600
-117.06,32.58,11,4.277860327,1.008915305,3.117384844,673,3.5125,142400
-117.06,32.57,16,4.258389262,0.946308725,5.399328859,298,2.6985,156500
-117.04,32.58,14,5.872817955,1.012468828,4.695760599,401,5.0311,152100
-117.04,32.58,20,5.747875354,1.011331445,4.240793201,353,4.0089,132100
-117.05,32.58,23,5.641176471,0.997058824,4.094117647,340,4.087,134800
-117.05,32.58,25,5.921409214,1.002710027,4.222222222,369,5.3072,132700
-117.05,32.57,22,5.760080645,1.040322581,4.862903226,496,4.7337,127600
-117.06,32.57,25,4.240802676,0.943143813,3.314381271,299,3.0284,123600
-117.06,32.57,17,6.169863014,1.035616438,4.865753425,365,4.6364,141100
-117.05,32.57,13,5.079365079,1.015873016,4.320987654,567,3.1696,138000
-117.05,32.56,18,3.481375358,0.916905444,3.424068768,349,1.9875,114900
-117.05,32.56,17,4.417040359,1.044843049,3.6367713,223,2.875,134500
-117.06,32.57,18,4.822299652,1.083623693,4.979094077,287,1.3362,95000
-116.97,32.56,23,4.589090909,1.069090909,18.82181818,275,2.5625,153300
-117.04,32.55,15,3.404320988,1,3.875,648,1.6348,93200
-117.05,32.56,22,4.145038168,1.074427481,3.910305344,524,2.0159,139300
-117.06,32.56,17,4.146449704,1.01035503,4.094674556,676,1.7958,140400
-117.06,32.56,5,3.164912281,1.081871345,3.681871345,855,1.7301,125000
-117.06,32.55,5,3.774004684,1.100702576,3.845433255,854,1.4384,108800
-117.04,32.54,7,3.326241135,1.053191489,4.209219858,282,1.2667,67500
-117.1,32.59,21,3.83360522,1.088091354,2.644371941,613,2.0734,87500
-117.1,32.58,23,4.305699482,0.976683938,3.414507772,386,2.3,120800
-117.1,32.58,17,3.860377358,1.054716981,2.990566038,530,2.25,132800
-117.1,32.58,33,4.9125,0.95,4.125,80,4.1029,122700
-117.1,32.58,29,5.150485437,0.980582524,3.684466019,206,4.8646,136800
-117.1,32.57,26,6.298387097,0.997311828,3.282258065,372,4.3601,144900
-117.1,32.56,16,5.597916667,1.04375,3.129166667,480,3.75,146800
-117.07,32.57,17,4.814634146,1.030894309,3.107317073,615,2.5859,131400
-117.08,32.57,18,4.432595573,1.094567404,3.90945674,497,2.25,103200
-117.07,32.57,14,4.20661157,0.983471074,3.371900826,363,2.7361,93600
-117.07,32.56,9,4.342857143,1.06547619,3.920238095,840,3.0992,142600
-117.08,32.59,8,4.2284041,0.969253294,3.573938507,683,2.7048,153000
-117.08,32.58,15,5.394833948,1.011070111,3.697416974,271,3.9698,142700
-117.08,32.58,22,4.728888889,1.06,3.155555556,450,3.2687,131000
-117.07,32.58,25,6.180769231,1.076923077,3.457692308,260,3.8194,134400
-117.09,32.58,12,4.706422018,1.040366972,3.275229358,545,3.0273,135300
-117.08,32.57,9,4.325549451,1.038461538,3.057005495,1456,2.569,88300
-117.09,32.57,23,5.556574924,0.987767584,4.19266055,327,3.6736,139500
-117.09,32.57,10,6.28,1.051428571,4.7,350,4.5547,160700
-117.09,32.57,17,5.103448276,0.954022989,4.103448276,87,5.1478,138900
-117.09,32.56,8,5.023255814,0.906976744,3.639534884,172,4.8984,151500
-117.09,32.55,8,5.550552251,1.033984707,4.075615973,1177,3.9583,144400
-117.12,32.58,34,4.521444695,1.051918736,2.767494357,443,3.0613,136700
-117.12,32.57,21,5.832214765,0.989932886,3.298657718,298,4.8274,174100
-117.13,32.58,27,4.359375,1.067708333,2.477430556,576,3.1645,156000
-117.13,32.58,32,4.389671362,1.025821596,2.680751174,426,2.3194,159400
-117.13,32.58,27,4.07183908,1.07183908,2.33908046,348,2.3603,195300
-117.12,32.56,20,4.507142857,1.217857143,3.248214286,560,2.9286,257700
-117.11,32.58,28,5.433139535,1.183139535,3.122093023,344,2.5988,135600
-117.11,32.57,32,4.84519573,1.042704626,3.028469751,562,3.3371,140500
-117.12,32.57,35,5.06993007,0.895104895,3.251748252,286,2.6715,133300
-117.12,32.58,26,4.146341463,0.942073171,2.649390244,328,3.0217,131600
-117.11,32.58,21,4.064606742,0.962078652,2.962078652,712,2.2755,125000
-117.1,32.58,27,4.533795494,1.024263432,3.273830156,577,2.3824,127600
-117.1,32.57,14,4.239731769,1.088851635,3.069572506,1193,2.3253,133700
-117.11,32.59,17,4.04,1.068,3.058,500,2.1773,143200
-117.11,32.58,12,3.744827586,1.013793103,3,290,2.4213,132500
-117.11,32.59,18,4.107583774,1.02292769,2.712522046,567,2.1179,153100
-117.12,32.59,28,4.131656805,1.044378698,2.699704142,676,2.6724,144500
-117.16,32.58,36,5.078534031,1.044502618,2.816753927,382,3.3906,147800
-117.13,32.63,10,9.287153652,1.457178841,2.392947103,794,8.7991,478500
-117.17,32.63,26,6.468,1.116,10.98,250,3.5357,67500
-117.17,32.68,16,11.29310345,2.727969349,1.672413793,522,7.3669,187500
-117.18,32.68,29,5.325259516,1.190311419,1.923875433,289,3.25,500001
-117.18,32.69,52,6.123333333,1.043333333,2.226666667,300,5.1009,500001
-117.18,32.69,37,4.617210682,1.06231454,1.934718101,674,3.2121,320800
-117.18,32.69,44,5.604373757,1.021868787,2.500994036,503,4.4777,452800
-117.17,32.69,40,7.075949367,1.047468354,2.42721519,316,5.3177,500001
-117.18,32.69,48,6.155902004,1.093541203,2.178173719,449,5.1249,432400
-117.17,32.69,19,4.693467337,1.343383585,1.941373534,597,4.7891,334600
-117.17,32.69,45,5.637010676,1.06405694,2.386120996,562,4.5189,422200
-117.17,32.7,33,4.902761104,1.076830732,2.165666267,833,4.0488,409700
-117.18,32.7,44,5.429447853,1.051124744,2.253578732,489,3.6759,368800
-117.18,32.7,42,6.017793594,1.017793594,2.708185053,281,5.1386,404500
-117.19,32.69,35,7.038554217,1.055421687,2.510843373,415,6.3612,482700
-117.11,32.68,36,1.130434783,0.608695652,2.52173913,23,1.9107,125000
-117.11,32.67,43,3.678571429,1.042857143,3.178571429,140,1.6094,93000
-117.11,32.67,46,3.94893617,1.004255319,3.361702128,235,1.6806,92500
-117.11,32.67,52,3.578947368,1.298245614,4.350877193,57,1.7961,47500
-117.12,32.66,52,5.333333333,1.333333333,2.666666667,3,1.125,60000
-117.11,32.67,52,3.943661972,1,3.056338028,71,1.4844,83300
-117.11,32.66,52,2.777777778,0.555555556,1.555555556,9,1.625,118800
-117.09,32.67,37,3.781045752,1.08496732,3.212418301,306,2.0972,117000
-117.09,32.66,38,4.576923077,1.131868132,3.131868132,182,1.8333,127100
-117.09,32.66,37,3.733333333,1,3.290909091,330,1.6389,114300
-117.1,32.66,27,3.182142857,1,3.1875,560,2.1542,106300
-117.1,32.67,26,3.427640156,0.994784876,3.547588005,767,2.0982,109100
-117.1,32.67,22,3.421052632,1.0951417,3.37854251,494,2.0213,110600
-117.09,32.68,30,4.4,1.079338843,3.300826446,605,2.8089,120600
-117.09,32.67,31,3.812267658,1.020446097,2.93866171,538,2.052,108900
-117.1,32.67,15,2.738693467,0.926298157,2.256281407,597,1.2745,92900
-117.1,32.68,20,4.216666667,1.120833333,3.4875,240,2.0488,88900
-117.1,32.69,29,3.713523132,1.06316726,3.269572954,1124,1.8112,103600
-117.1,32.68,42,3.614003591,1.019748654,3.447037702,557,2.0724,107600
-117.1,32.68,47,3.636792453,1.056603774,3.004716981,212,2.0156,90300
-117.1,32.68,49,4.253012048,1.054216867,3.614457831,332,2.0398,93600
-117.1,32.68,47,3.728571429,0.978571429,3.582142857,280,1.7802,97800
-117.1,32.68,45,4.447368421,1.086466165,3.383458647,266,2.4943,99600
-117.07,32.69,29,4.507886435,0.924290221,3.441640379,317,3.4609,118000
-117.08,32.69,31,5.199186992,0.989837398,3.93902439,492,3.4875,117000
-117.08,32.69,36,5.861940299,1.059701493,3.735074627,268,3.6875,111400
-117.09,32.69,34,5.501872659,1,3.861423221,267,3.4583,112700
-117.09,32.68,29,4.525252525,1.133838384,4.166666667,396,2.2201,100000
-117.07,32.69,28,5.247349823,0.971731449,2.897526502,283,4.069,153300
-117.08,32.68,26,5.406690141,1.082746479,3.795774648,568,2.9318,112400
-117.08,32.68,19,3.310564663,0.981785064,2.847905282,1098,1.324,122600
-117.09,32.68,20,3.643971631,1.045390071,3.320567376,705,2.0114,104900
-117.07,32.67,28,4.370839937,0.987321712,3.453248811,631,2.3814,112300
-117.08,32.67,31,3.973579921,1.009247028,2.758256275,757,2.5662,118200
-117.09,32.66,46,5.242236025,0.913043478,2.627329193,161,3.375,136300
-117.08,32.66,43,4.272340426,1.004255319,3.570212766,235,2.81,103400
-117.07,32.67,35,5.245901639,1.18852459,2.824590164,610,1.8977,95600
-117.07,32.65,12,4.917857143,1.060714286,2.704761905,840,3.4701,204900
-117.07,32.64,32,5.439618644,1.085805085,2.279661017,944,4.1325,172800
-117.08,32.64,43,3.988095238,0.912698413,2.174603175,252,1.8672,145800
-117.08,32.65,17,3.793948127,1.025936599,2.142651297,694,2.5392,147000
-117.08,32.64,38,3.935622318,1.098712446,2.120171674,233,1.9241,150000
-117.08,32.64,11,3.205825243,1.034951456,1.838834951,515,1.6806,141700
-117.09,32.65,20,4.326347305,0.967065868,1.715568862,334,2.619,145800
-117.09,32.65,25,3.903225806,1.095661846,2.624026696,899,2.6296,150000
-117.08,32.65,28,4.174545455,1.096363636,2.321818182,550,2.3562,123800
-117.09,32.64,38,3.809090909,0.974545455,2.254545455,550,2.7218,145900
-117.09,32.64,30,3.96375,1.0775,2.6575,800,2.507,142700
-117.1,32.64,29,3.422993492,0.997830803,2.681127983,461,2.5658,134700
-117.09,32.64,20,3.376689189,1.099662162,2.199324324,592,1.6321,57500
-117.09,32.64,19,3.283524904,1.010217114,1.538952746,783,1.62,131300
-117.09,32.63,27,3.914209115,1.032171582,2.59383378,746,2.4148,67500
-117.11,32.64,23,3.901204819,1.077108434,2.469879518,415,1.858,67500
-117.11,32.62,27,3.829875519,1.056016598,2.236514523,482,2.1719,131500
-117.09,32.62,37,5.396491228,1.045614035,3.042105263,285,3.0729,128700
-117.09,32.62,37,4.518779343,1.004694836,3.154929577,426,2.4866,129700
-117.09,32.62,34,4.13648294,0.955380577,3.026246719,381,2.1955,129700
-117.08,32.63,33,3.834217507,1.051724138,2.131299735,754,2.1281,139800
-117.09,32.64,24,3.880773362,1.045112782,2.15037594,931,1.947,147500
-117.09,32.63,33,3.780487805,0.981707317,2.56097561,164,1.8417,150000
-117.07,32.64,38,5.037288136,0.911864407,2.525423729,295,4.6477,150400
-117.07,32.63,37,6.450980392,1.06162465,2.87394958,357,3.455,156900
-117.07,32.64,30,3.930232558,1.058823529,2.179206566,731,2.24,129500
-117.06,32.63,37,5.525,0.975,2.55,240,4.125,160200
-117.06,32.62,36,5.695652174,0.905797101,2.956521739,138,3.9167,189700
-117.07,32.63,40,5.630363036,1.062706271,2.627062706,303,3.5583,154900
-117.07,32.63,37,5.661097852,1.059665871,2.520286396,419,3.7583,145500
-117.08,32.63,30,5.110204082,1.140816327,3.728571429,490,2.6146,159400
-117.08,32.63,28,4.792626728,0.983870968,2.917050691,434,2.2788,146300
-117.08,32.62,28,4.727969349,0.969348659,2.591954023,522,3.0771,158600
-117.08,32.62,36,5.45276873,1.006514658,2.664495114,307,3.4773,150400
-117.09,32.61,23,3.696485623,0.987220447,2.044728435,313,2.1548,118800
-117.09,32.61,21,4.642004773,1.026252983,3.186157518,419,3.6467,113000
-117.08,32.62,16,3.930355791,1.045420136,2.468584406,1321,2.2685,151900
-117.08,32.61,27,4.837606838,1.121794872,3.173076923,468,3.3514,149100
-117.07,32.62,19,4.640148011,1.085106383,2.543940796,1081,2.7838,155900
-117.06,32.61,34,4.417773238,1.036772217,2.664964249,979,2.8489,128300
-117.07,32.61,22,4.193979933,1.112876254,2.693979933,1196,2.1441,135500
-117.07,32.6,18,4.730909091,1.001818182,1.894545455,550,1.9267,67500
-117.07,32.59,21,3.645491803,0.954918033,2.719262295,488,1.6007,96200
-117.08,32.59,30,3,1.083333333,4.583333333,48,2.3929,134400
-117.08,32.6,24,3.993697479,1.029411765,2.802521008,476,2.2544,121900
-117.07,32.61,10,4.31202046,1.058823529,2.557544757,391,2.1765,128400
-117.06,32.61,24,3.503608661,1.08500401,2.504410585,1247,2.0571,152300
-117.06,32.61,23,3.899521531,0.866028708,3.031100478,418,2.5625,131100
-117.07,32.6,13,4.0175,1.0875,2.4575,400,2.2903,106300
-117.06,32.6,25,4.594017094,1.017094017,1.854700855,234,1.7472,94600
-117.06,32.6,24,4.422764228,1.089430894,4.451219512,246,2.4191,107300
-117.06,32.6,33,4.076576577,0.923423423,4.454954955,222,2.7014,108200
-117.05,32.63,31,5.825622776,1.021352313,2.768683274,843,4.1958,160100
-117.05,32.62,34,5.767988253,1.007342144,3.399412628,681,4.2851,144500
-117.04,32.62,26,6.10455312,1.023608769,3.372681282,593,4.9962,156000
-117.05,32.61,31,5.640559441,1,3.615384615,715,3.5096,139900
-117.05,32.61,21,5.265270506,1.051483421,3.311518325,1146,3.2633,129700
-117.05,32.61,26,4.993610224,0.913738019,3.658146965,313,3.8615,139300
